market,participation,similarity,shock,safeguard,normalised_liquidity_deterioration_mean,normalised_liquidity_deterioration_std,normalised_liquidity_deterioration_count,shock_minus_pre_volatility_mean,shock_minus_pre_volatility_std,shock_minus_pre_volatility_count,recovery_minus_pre_volatility_mean,recovery_minus_pre_volatility_std,recovery_minus_pre_volatility_count,shock_minus_pre_correlation_mean,shock_minus_pre_correlation_std,shock_minus_pre_correlation_count,recovery_minus_pre_correlation_mean,recovery_minus_pre_correlation_std,recovery_minus_pre_correlation_count,shock_liquidity_deterioration_mean,shock_liquidity_deterioration_std,shock_liquidity_deterioration_count,recovery_liquidity_deterioration_mean,recovery_liquidity_deterioration_std,recovery_liquidity_deterioration_count
amm,0.0,0.9,volatility,none,-0.0004561233274226,0.005617775909921763,10,0.00561354042703051,0.002376803914844326,10,0.00020973929865517995,0.002188308792594703,10,-0.025928495612842883,0.19371972717742442,10,-0.01567192147152085,0.19784936712411794,10,-0.00044255077998462956,0.005422111262415338,10,0.0006049187508870401,0.0068429309789093265,10
amm,0.0,0.9,volatility,position_limit,-0.0004561233274226,0.005617775909921763,10,0.00561354042703051,0.002376803914844326,10,0.00020973929865517995,0.002188308792594703,10,-0.025928495612842883,0.19371972717742442,10,-0.01567192147152085,0.19784936712411794,10,-0.00044255077998462956,0.005422111262415338,10,0.0006049187508870401,0.0068429309789093265,10
amm,0.25,0.0,fundamental,all,0.01155815352684646,0.0045869092787458226,10,0.00492654833552907,0.002191451603486749,10,-0.0008426829178702,0.0024168510796927114,10,-0.0139402515512695,0.16766657470759608,10,-0.015298327134730444,0.15144692880108035,10,0.011509503897060703,0.005039448036192889,10,0.024594345077827307,0.0061130399804040884,10
amm,0.25,0.0,fundamental,circuit_breaker,0.01082786665129325,0.0035923003200824368,10,0.00614268953974306,0.0007287522340533663,10,0.0008159289745229496,0.001345558137228279,10,0.014444803783558205,0.11171912332120941,10,0.010986693900510682,0.13667150898727043,10,0.01112698775663613,0.004085835894968575,10,0.021523934425545767,0.005982077834515778,10
amm,0.25,0.0,fundamental,execution_delay,0.011563809683332819,0.00458662445412963,10,0.00492582803518787,0.0021913375962570236,10,-0.00084259462991263,0.0024167646697544815,10,-0.01392066315020563,0.1677242306950671,10,-0.015254872407163406,0.15145428750891396,10,0.011515523922504411,0.005039303323263011,10,0.02460486283587271,0.006112339957791196,10
amm,0.25,0.0,fundamental,liquidity_buffer,0.01082786665129325,0.0035923003200824368,10,0.00614268953974306,0.0007287522340533663,10,0.0008159289745229496,0.001345558137228279,10,0.014444803783558205,0.11171912332120941,10,0.010986693900510682,0.13667150898727043,10,0.01112698775663613,0.004085835894968575,10,0.021523934425545767,0.005982077834515778,10
amm,0.25,0.0,fundamental,none,0.01082786665129325,0.0035923003200824368,10,0.00614268953974306,0.0007287522340533663,10,0.0008159289745229496,0.001345558137228279,10,0.014444803783558205,0.11171912332120941,10,0.010986693900510682,0.13667150898727043,10,0.01112698775663613,0.004085835894968575,10,0.021523934425545767,0.005982077834515778,10
amm,0.25,0.0,fundamental,position_limit,0.01081689894330717,0.0035964722104273503,10,0.00614081986407067,0.0007352712052897624,10,0.0008179995454240998,0.0013427459515338814,10,0.013552064382621892,0.11159791533394083,10,0.010327645025538762,0.13732098211226137,10,0.011115513780228159,0.0040897712629138355,10,0.021506494279927103,0.0059818491712408245,10
amm,0.25,0.0,liquidity,all,0.2559702945410915,0.0034147814380025435,10,-0.0010579796256558298,0.0023544155482587495,10,-0.0007282777362191697,0.0025019020860594194,10,-0.0018843847056169386,0.17643874878503532,10,-0.016188700994437838,0.17540855485741658,10,0.2559336903682177,0.0037554005510549685,10,0.45470634031482227,0.00355173079174236,10
amm,0.25,0.0,liquidity,circuit_breaker,0.2555716150854054,0.002638662417569635,10,0.00033824819305232,0.0007865183903339144,10,0.0011678548100100502,0.0014752538990594117,10,0.018696991985828915,0.12162845939191792,10,-0.01729659771395366,0.14162825007643212,10,0.25579672980284907,0.0030173265147794043,10,0.4531511155765762,0.003245351518357773,10
amm,0.25,0.0,liquidity,execution_delay,0.25597223709054207,0.0034145830256160766,10,-0.0010590712820149001,0.0023545529564865594,10,-0.0007270326234983801,0.0025031529010779026,10,-0.001828450514010288,0.17648900468470657,10,-0.01581826855904219,0.17532969711167226,10,0.2559359066899804,0.003755311226095805,10,0.45471091542158903,0.003550758431083157,10
