market,shock,safeguard,participation,similarity,realised_volatility,maximum_drawdown,mean_pairwise_correlation,normalised_liquidity_deterioration,recovery_time,peak_herding,peak_asset_herding
amm,liquidity,position_limit,0.5,0.9,0.027168780426609952,0.07196748961868624,-0.14631941685920422,0.2548244201063143,2.2,0.4554725467926592,1.0
amm,liquidity,position_limit,0.75,0.0,0.01477794394331429,0.06152862750173366,-0.029618873682657237,0.2556715471678051,2.6,0.3574115887005388,0.6391111111111111
amm,liquidity,position_limit,0.75,0.5,0.025655058459250868,0.06551266228516832,-0.15546512873555612,0.2557436318179733,4.0,0.3542906368361175,1.0
amm,liquidity,position_limit,0.75,0.9,0.03967723193303851,0.07239338665450881,-0.18984311070930318,0.2556489408256331,4.9,0.48546659181307705,1.0
amm,volatility,all,0.0,0.0,0.014976850660615909,0.06944337224393347,0.1250756066698845,0.00237943011165997,7.8,0.0,0.0
amm,volatility,all,0.0,0.5,0.014976850660615909,0.06944337224393347,0.1250756066698845,0.00237943011165997,7.8,0.0,0.0
amm,volatility,all,0.0,0.9,0.014976850660615909,0.06944337224393347,0.1250756066698845,0.00237943011165997,7.8,0.0,0.0
amm,volatility,all,0.25,0.0,0.01612125833213198,0.0720678792093141,0.08226012693242976,0.0009074562922685777,5.1,0.5792841298648921,0.7824019284117918
amm,volatility,all,0.25,0.5,0.01624453689552037,0.07228175738612407,0.07742340150185693,0.0009320445118043512,2.5,0.5925615260767063,1.0
amm,volatility,all,0.25,0.9,0.01650730518673647,0.07253636958665816,0.07205027369098374,0.0009330064676729881,1.9,0.5811627586089566,1.0
amm,volatility,all,0.5,0.0,0.01588671027634693,0.06321644976214902,0.09099475958761195,-0.00224329515673028,2.0,0.4831248805542284,0.6791387196442447
amm,volatility,all,0.5,0.5,0.01640388678001632,0.06354363859801822,0.0721027983871867,-0.00226993762778821,2.8,0.4646512740706667,1.0
amm,volatility,all,0.5,0.9,0.017392481133238873,0.06417307206568254,0.04199134952246546,-0.00227504157916111,1.7,0.5082161748555662,1.0
amm,volatility,all,0.75,0.0,0.01648616397763794,0.07827960334869355,0.11038576761391898,0.00437680259596191,2.6,0.4253546019156974,0.6937135495546547
amm,volatility,all,0.75,0.5,0.0175155507172867,0.07905731424465147,0.08201347255393013,0.00439129236041065,2.8,0.4506098036321646,1.0
amm,volatility,all,0.75,0.9,0.0196084128525232,0.08037032746815208,0.022928817703510098,0.004323080030538299,3.0,0.5258131995245584,1.0
amm,volatility,circuit_breaker,0.0,0.0,0.014976850660615909,0.06944337224393347,0.1250756066698845,0.00237943011165997,7.8,0.0,0.0
amm,volatility,circuit_breaker,0.0,0.5,0.014976850660615909,0.06944337224393347,0.1250756066698845,0.00237943011165997,7.8,0.0,0.0
amm,volatility,circuit_breaker,0.0,0.9,0.014976850660615909,0.06944337224393347,0.1250756066698845,0.00237943011165997,7.8,0.0,0.0
amm,volatility,circuit_breaker,0.25,0.0,0.015706026226515672,0.06844879058089137,0.10182794802183237,0.0034316240157823397,4.4,0.4855838409452146,0.6719999999999999
amm,volatility,circuit_breaker,0.25,0.5,0.01614503071014649,0.06887479395715859,0.09442996605964955,0.00343350726986904,1.5,0.4830873104023789,1.0
amm,volatility,circuit_breaker,0.25,0.9,0.01717775960103109,0.06954058757515139,0.05977725320021145,0.00343531379007577,1.9,0.4689034001285187,1.0
amm,volatility,circuit_breaker,0.5,0.0,0.01633105659421455,0.0746875207115216,0.06695826082459756,0.0005106787025831799,1.7,0.39284935442082025,0.6866666666666666
