Date,SPY,QQQ,GLD,TLT,USO
2010-01-05,0.0026440156275532797,0.0,-0.0009112174071556114,0.006436752429476854,0.003470489083664195
2010-01-06,0.0007033823030559693,-0.006050078666953118,0.016364952672508887,-0.013476712645757935,0.01376284603943855
2010-01-07,0.00421244241649981,0.0006502281485028261,-0.00620703144916329,0.0016809516674807464,-0.006120719133586039
2010-01-08,0.0033222293807902057,0.008196590225120218,0.00495075538137829,-0.00044819417032837593,0.005143895740111809
2010-01-11,0.0013952755324206762,-0.004089849671726899,0.013201473675457865,-0.005502903066224254,-0.009574134353190569
2010-01-12,-0.009369581987717614,-0.012589692835392172,-0.021134489951311626,0.016973007233511354,-0.022702729452630736
2010-01-13,0.00841071760326794,0.012374138414303853,0.009458279378539308,-0.011693965458843771,-0.010654641199624766
2010-01-14,0.002700670315490971,0.0008622235757798931,0.004383402504944763,0.013905378372397584,-0.0038328323478747234
2010-01-15,-0.01128751181544906,-0.011708927540007357,-0.010498532177150062,0.006167353020218607,-0.017041461276922153
2010-01-19,0.01241786100830894,0.01601081785613627,0.005935767413319545,-0.002859070266461703,0.013707670131344342
2010-01-20,-0.01022069297026361,-0.014484658936455954,-0.023406622544498403,0.010079718030256642,-0.027077960539458334
2010-01-21,-0.01941632935121627,-0.009408235568750003,-0.014516455339507784,0.004567137241247262,-0.01730371144151979
2010-01-22,-0.022543960005265155,-0.029673309922888615,-0.0018644973871885428,-0.001736633208945112,-0.024464430313555042
2010-01-25,0.005114741040233808,0.0033902698847738367,0.002888473340999794,-0.004576778744161579,0.012850517531560475
2010-01-26,-0.004199674062815099,0.0009027955114508233,0.0007439937221865503,0.00032770941020424994,-0.008457324110036
2010-01-27,0.004746200107444099,0.007861244622504792,-0.009622184538243905,-0.0005455004738056373,-0.011573514644171418
2010-01-28,-0.011538737907600764,-0.026064155314560022,-0.0004694185510533905,-0.0005462703630570389,0.0022147853599034494
2010-01-29,-0.010928167219823414,-0.017605200125693096,-0.004895549849721357,0.00870424924949192,-0.014484945827034211
2010-02-01,0.015431559368252775,0.010924074618115913,0.022305058135940522,-0.00911868588522617,0.029853013518694543
2010-02-02,0.012030526707120624,0.008974793257158952,0.007173093057516182,0.002847530319095693,0.021818981625028034
2010-02-03,-0.004995180947949415,0.005482771164683696,-0.003948040904899996,-0.01166331587579802,0.0031924141530274585
2010-02-04,-0.03135239325461096,-0.029362153144559682,-0.0406494619043355,0.015703262814795848,-0.05038512267839744
2010-02-05,0.0020645422660694724,0.008411033240064859,0.0029657764294868027,0.0021768448308129443,-0.01661776493044826
2010-02-08,-0.00724500917127489,-0.007238672404354097,-0.006132631197052165,0.0013037157606841856,-0.003413913221452227
2010-02-09,0.012481904006207472,0.010258917008522848,0.01308209362845793,-0.010038795306861198,0.03141910455012744
2010-02-10,-0.0019606947428585657,-0.0020898328920573757,-0.002754962144308203,-0.009588303375729622,0.00825085120102461
2010-02-11,0.010412232215015192,0.014995858589829467,0.018940443772260437,-0.005440342693980604,0.007368036292108124
2010-02-12,-0.0008326075021540753,0.002058960945930089,-0.0008404197035729754,0.004111178010357817,-0.012860962739323219
2010-02-16,0.015612497690179262,0.012716233690818805,0.02381725974040192,0.0018822410855503385,0.03995131834057346
2010-02-17,0.004726902046965937,0.005624616404334511,-0.0033810306977535213,-0.011464278483839015,0.0047518648047512385
2010-02-18,0.005878070402947041,0.006262528779380758,0.006659727627096444,-0.004037874496509979,0.019818075314446574
2010-02-19,0.0020717478287640393,-0.0004456746525223836,-0.004648011335301192,0.0053808593375705,0.009252202001061034
2010-02-22,0.00017962542766247034,-0.002009669407210433,-0.003660675124824127,-0.004144708359811268,-0.0015361337918639577
2010-02-23,-0.012219083503908885,-0.013048739776612207,-0.010877691236587123,0.01548314931554878,-0.01809762275324086
2010-02-24,0.009155519598077089,0.010138789955423945,-0.0049245049976189585,0.002428028107759556,0.017072318879892707
2010-02-25,-0.0013543797166890548,-0.0002244059035764778,0.008809784398268496,0.005608452265838148,-0.022828515141862116
2010-02-26,0.0006324629322209951,0.0035812216315789596,0.010287614912394953,0.005140673894506351,0.018458838978269894
2010-03-01,0.010330834239236465,0.01441728569883858,0.0,-0.00043756222705392407,-0.012181081854534046
2010-03-02,0.0027671118773198956,0.0030783394323796484,0.01442525680569016,-0.001314912039447722,0.01166573894081264
2010-03-03,0.0008906921895103787,0.0010972798584108138,0.0054794713974865225,-0.002525113576499453,0.01534562806593886
2010-03-04,0.003022977568561352,0.0032840568527279417,-0.007192294113451878,0.005261939627498125,-0.006365393619771447
2010-03-05,0.01419239025426969,0.014969168541065322,-0.00018051139298243165,-0.013206146297617165,0.017721905533654225
2010-03-08,0.0001750941582926109,0.0019356069105202485,-0.008428164684993479,-0.005220165586369608,-0.0015067194978432839
2010-03-09,0.0016610187339920171,0.005572982985038487,-0.0014571590358531733,0.0002226253518437536,-0.00604997252465953
2010-03-10,0.004445819002399692,0.008088603083299454,-0.011458028889065516,-0.0025638388972507313,0.008810687215237933
2010-03-11,0.00416655068650258,0.0038086637502404413,0.0011977451434267712,0.0036771092438767235,0.0037522923262975913
