Date,SPY,QQQ,GLD,TLT,USO
2010-03-02,83.73516082763672,39.49226379394531,111.0199966430664,56.75469207763672,310.3999938964844
2010-03-03,83.80977630615234,39.535621643066406,111.62999725341797,56.6115608215332,315.20001220703125
2010-03-04,84.06351470947266,39.665672302246094,110.83000183105469,56.91023254394531,313.20001220703125
2010-03-05,85.26508331298828,40.26390075683594,110.80999755859375,56.16360855102539,318.79998779296875
2010-03-08,85.28001403808594,40.34191131591797,109.87999725341797,55.87118911743164,318.32000732421875
2010-03-09,85.42178344726562,40.56736373901367,109.72000122070312,55.883628845214844,316.3999938964844
2010-03-10,85.80239868164062,40.896827697753906,108.47000122070312,55.740535736083984,319.20001220703125
2010-03-11,86.16064453125,41.052886962890625,108.5999984741211,55.94587707519531,320.3999938964844
2010-03-12,86.1680679321289,41.06155014038086,107.94999694824219,56.294288635253906,316.0799865722656
2010-03-15,86.19048309326172,40.957515716552734,108.36000061035156,56.21956253051758,310.6400146484375
2010-03-16,86.87711334228516,41.21760559082031,110.4000015258789,56.667598724365234,318.32000732421875
2010-03-17,87.39205169677734,41.330318450927734,109.58999633789062,56.91023254394531,321.8399963378906
2010-03-18,87.34727478027344,41.46904373168945,110.33999633789062,56.72357177734375,319.3599853515625
2010-03-19,86.90512084960938,41.218204498291016,108.27999877929688,56.7795524597168,313.6000061035156
2010-03-22,87.36974334716797,41.5914192199707,107.75,56.84177017211914,316.4800109863281
2010-03-23,87.9842758178711,41.877838134765625,108.31999969482422,56.57427978515625,317.6000061035156
2010-03-24,87.55708312988281,41.67821502685547,106.30000305175781,55.54145050048828,311.5199890136719
2010-03-25,87.41468811035156,41.617469787597656,106.77999877929688,55.18680191040039,311.20001220703125
2010-03-26,87.36228942871094,41.660850524902344,108.58999633789062,55.34232711791992,310.6400146484375
2010-03-29,87.91677856445312,41.860469818115234,108.75,55.13080978393555,319.67999267578125
