market,participation,similarity,shock,safeguard,realised_volatility_mean,realised_volatility_std,realised_volatility_count,maximum_drawdown_mean,maximum_drawdown_std,maximum_drawdown_count,mean_pairwise_correlation_mean,mean_pairwise_correlation_std,mean_pairwise_correlation_count,peak_herding_mean,peak_herding_std,peak_herding_count,peak_asset_herding_mean,peak_asset_herding_std,peak_asset_herding_count,mean_depth_mean,mean_depth_std,mean_depth_count,mean_spread_or_cost_mean,mean_spread_or_cost_std,mean_spread_or_cost_count,mean_absolute_order_flow_mean,mean_absolute_order_flow_std,mean_absolute_order_flow_count,normalised_liquidity_deterioration_mean,normalised_liquidity_deterioration_std,normalised_liquidity_deterioration_count,recovery_time_mean,recovery_time_std,recovery_time_count,price_recovery_time_mean,price_recovery_time_std,price_recovery_time_count,volatility_recovery_time_mean,volatility_recovery_time_std,volatility_recovery_time_count,liquidity_recovery_time_mean,liquidity_recovery_time_std,liquidity_recovery_time_count,pre_volatility_mean,pre_volatility_std,pre_volatility_count,pre_correlation_mean,pre_correlation_std,pre_correlation_count,pre_depth_mean,pre_depth_std,pre_depth_count,pre_price_level_mean,pre_price_level_std,pre_price_level_count,shock_volatility_mean,shock_volatility_std,shock_volatility_count,shock_correlation_mean,shock_correlation_std,shock_correlation_count,shock_depth_mean,shock_depth_std,shock_depth_count,shock_price_level_mean,shock_price_level_std,shock_price_level_count,recovery_volatility_mean,recovery_volatility_std,recovery_volatility_count,recovery_correlation_mean,recovery_correlation_std,recovery_correlation_count,recovery_depth_mean,recovery_depth_std,recovery_depth_count,recovery_price_level_mean,recovery_price_level_std,recovery_price_level_count,realised_volatility_ci95,maximum_drawdown_ci95,mean_pairwise_correlation_ci95,peak_herding_ci95,peak_asset_herding_ci95,mean_depth_ci95,mean_spread_or_cost_ci95,mean_absolute_order_flow_ci95,normalised_liquidity_deterioration_ci95,recovery_time_ci95,price_recovery_time_ci95,volatility_recovery_time_ci95,liquidity_recovery_time_ci95,pre_volatility_ci95,pre_correlation_ci95,pre_depth_ci95,pre_price_level_ci95,shock_volatility_ci95,shock_correlation_ci95,shock_depth_ci95,shock_price_level_ci95,recovery_volatility_ci95,recovery_correlation_ci95,recovery_depth_ci95,recovery_price_level_ci95
amm,0.0,0.0,fundamental,all,0.01714585612349941,0.0016122407005172525,10,0.09588969705634634,0.017538022355179466,10,0.06631970781324296,0.07865183128050446,10,0.0,0.0,10,0.0,0.0,10,34.31603470826824,0.2789589504460547,10,0.004402387281718823,0.0001293883702905629,10,0.03896576986353627,0.002000531203604855,10,0.009358477410004718,0.0030506123150149302,10,1.7,1.1595018087284057,10,0.0,0.0,10,8.4,4.550946177566937,10,0.0,0.0,10,0.00860906423362443,0.002032536501316242,10,0.12836250999702642,0.13915130627364486,10,34.82645278967651,0.25363738480033526,10,101.21207845992153,1.4253205477091495,10,0.014039053075048161,0.0017663128448825965,10,0.0986611277582596,0.08924959472795159,10,34.5000454654316,0.26566600354897835,10,99.21927986136095,1.5441935371346813,10,0.008412157468582388,0.0009019492981590141,10,0.09756120693175246,0.08969730883676649,10,34.13202395110488,0.30466583060568264,10,97.3098712681792,1.7681728920081354,10,0.0009992771390117455,0.01087017887427426,0.04874891008197567,0.0,0.0,0.17290054879151703,8.019574275966645e-05,0.0012399420861913609,0.0018907891020268261,0.7186666666666667,0.0,2.820705664269926,0.0,0.0012597791752314734,0.08624687317362945,0.15720607980457568,0.8834228280135219,0.0010947720434471753,0.055317471919107436,0.1646614949454729,0.957101070189649,0.0005590339667698685,0.05559496799869917,0.1888338381884348,1.095924912599678
amm,0.0,0.0,fundamental,circuit_breaker,0.01714585612349941,0.0016122407005172525,10,0.09588969705634634,0.017538022355179466,10,0.06631970781324296,0.07865183128050446,10,0.0,0.0,10,0.0,0.0,10,34.31603470826824,0.2789589504460547,10,0.004402387281718823,0.0001293883702905629,10,0.03896576986353627,0.002000531203604855,10,0.009358477410004718,0.0030506123150149302,10,1.7,1.1595018087284057,10,0.0,0.0,10,8.4,4.550946177566937,10,0.0,0.0,10,0.00860906423362443,0.002032536501316242,10,0.12836250999702642,0.13915130627364486,10,34.82645278967651,0.25363738480033526,10,101.21207845992153,1.4253205477091495,10,0.014039053075048161,0.0017663128448825965,10,0.0986611277582596,0.08924959472795159,10,34.5000454654316,0.26566600354897835,10,99.21927986136095,1.5441935371346813,10,0.008412157468582388,0.0009019492981590141,10,0.09756120693175246,0.08969730883676649,10,34.13202395110488,0.30466583060568264,10,97.3098712681792,1.7681728920081354,10,0.0009992771390117455,0.01087017887427426,0.04874891008197567,0.0,0.0,0.17290054879151703,8.019574275966645e-05,0.0012399420861913609,0.0018907891020268261,0.7186666666666667,0.0,2.820705664269926,0.0,0.0012597791752314734,0.08624687317362945,0.15720607980457568,0.8834228280135219,0.0010947720434471753,0.055317471919107436,0.1646614949454729,0.957101070189649,0.0005590339667698685,0.05559496799869917,0.1888338381884348,1.095924912599678
amm,0.0,0.0,fundamental,execution_delay,0.01714585612349941,0.0016122407005172525,10,0.09588969705634634,0.017538022355179466,10,0.06631970781324296,0.07865183128050446,10,0.0,0.0,10,0.0,0.0,10,34.31603470826824,0.2789589504460547,10,0.004402387281718823,0.0001293883702905629,10,0.03896576986353627,0.002000531203604855,10,0.009358477410004718,0.0030506123150149302,10,1.7,1.1595018087284057,10,0.0,0.0,10,8.4,4.550946177566937,10,0.0,0.0,10,0.00860906423362443,0.002032536501316242,10,0.12836250999702642,0.13915130627364486,10,34.82645278967651,0.25363738480033526,10,101.21207845992153,1.4253205477091495,10,0.014039053075048161,0.0017663128448825965,10,0.0986611277582596,0.08924959472795159,10,34.5000454654316,0.26566600354897835,10,99.21927986136095,1.5441935371346813,10,0.008412157468582388,0.0009019492981590141,10,0.09756120693175246,0.08969730883676649,10,34.13202395110488,0.30466583060568264,10,97.3098712681792,1.7681728920081354,10,0.0009992771390117455,0.01087017887427426,0.04874891008197567,0.0,0.0,0.17290054879151703,8.019574275966645e-05,0.0012399420861913609,0.0018907891020268261,0.7186666666666667,0.0,2.820705664269926,0.0,0.0012597791752314734,0.08624687317362945,0.15720607980457568,0.8834228280135219,0.0010947720434471753,0.055317471919107436,0.1646614949454729,0.957101070189649,0.0005590339667698685,0.05559496799869917,0.1888338381884348,1.095924912599678
amm,0.0,0.0,fundamental,liquidity_buffer,0.01714585612349941,0.0016122407005172525,10,0.09588969705634634,0.017538022355179466,10,0.06631970781324296,0.07865183128050446,10,0.0,0.0,10,0.0,0.0,10,34.31603470826824,0.2789589504460547,10,0.004402387281718823,0.0001293883702905629,10,0.03896576986353627,0.002000531203604855,10,0.009358477410004718,0.0030506123150149302,10,1.7,1.1595018087284057,10,0.0,0.0,10,8.4,4.550946177566937,10,0.0,0.0,10,0.00860906423362443,0.002032536501316242,10,0.12836250999702642,0.13915130627364486,10,34.82645278967651,0.25363738480033526,10,101.21207845992153,1.4253205477091495,10,0.014039053075048161,0.0017663128448825965,10,0.0986611277582596,0.08924959472795159,10,34.5000454654316,0.26566600354897835,10,99.21927986136095,1.5441935371346813,10,0.008412157468582388,0.0009019492981590141,10,0.09756120693175246,0.08969730883676649,10,34.13202395110488,0.30466583060568264,10,97.3098712681792,1.7681728920081354,10,0.0009992771390117455,0.01087017887427426,0.04874891008197567,0.0,0.0,0.17290054879151703,8.019574275966645e-05,0.0012399420861913609,0.0018907891020268261,0.7186666666666667,0.0,2.820705664269926,0.0,0.0012597791752314734,0.08624687317362945,0.15720607980457568,0.8834228280135219,0.0010947720434471753,0.055317471919107436,0.1646614949454729,0.957101070189649,0.0005590339667698685,0.05559496799869917,0.1888338381884348,1.095924912599678
amm,0.0,0.0,fundamental,none,0.01714585612349941,0.0016122407005172525,10,0.09588969705634634,0.017538022355179466,10,0.06631970781324296,0.07865183128050446,10,0.0,0.0,10,0.0,0.0,10,34.31603470826824,0.2789589504460547,10,0.004402387281718823,0.0001293883702905629,10,0.03896576986353627,0.002000531203604855,10,0.009358477410004718,0.0030506123150149302,10,1.7,1.1595018087284057,10,0.0,0.0,10,8.4,4.550946177566937,10,0.0,0.0,10,0.00860906423362443,0.002032536501316242,10,0.12836250999702642,0.13915130627364486,10,34.82645278967651,0.25363738480033526,10,101.21207845992153,1.4253205477091495,10,0.014039053075048161,0.0017663128448825965,10,0.0986611277582596,0.08924959472795159,10,34.5000454654316,0.26566600354897835,10,99.21927986136095,1.5441935371346813,10,0.008412157468582388,0.0009019492981590141,10,0.09756120693175246,0.08969730883676649,10,34.13202395110488,0.30466583060568264,10,97.3098712681792,1.7681728920081354,10,0.0009992771390117455,0.01087017887427426,0.04874891008197567,0.0,0.0,0.17290054879151703,8.019574275966645e-05,0.0012399420861913609,0.0018907891020268261,0.7186666666666667,0.0,2.820705664269926,0.0,0.0012597791752314734,0.08624687317362945,0.15720607980457568,0.8834228280135219,0.0010947720434471753,0.055317471919107436,0.1646614949454729,0.957101070189649,0.0005590339667698685,0.05559496799869917,0.1888338381884348,1.095924912599678
amm,0.0,0.0,fundamental,position_limit,0.01714585612349941,0.0016122407005172525,10,0.09588969705634634,0.017538022355179466,10,0.06631970781324296,0.07865183128050446,10,0.0,0.0,10,0.0,0.0,10,34.31603470826824,0.2789589504460547,10,0.004402387281718823,0.0001293883702905629,10,0.03896576986353627,0.002000531203604855,10,0.009358477410004718,0.0030506123150149302,10,1.7,1.1595018087284057,10,0.0,0.0,10,8.4,4.550946177566937,10,0.0,0.0,10,0.00860906423362443,0.002032536501316242,10,0.12836250999702642,0.13915130627364486,10,34.82645278967651,0.25363738480033526,10,101.21207845992153,1.4253205477091495,10,0.014039053075048161,0.0017663128448825965,10,0.0986611277582596,0.08924959472795159,10,34.5000454654316,0.26566600354897835,10,99.21927986136095,1.5441935371346813,10,0.008412157468582388,0.0009019492981590141,10,0.09756120693175246,0.08969730883676649,10,34.13202395110488,0.30466583060568264,10,97.3098712681792,1.7681728920081354,10,0.0009992771390117455,0.01087017887427426,0.04874891008197567,0.0,0.0,0.17290054879151703,8.019574275966645e-05,0.0012399420861913609,0.0018907891020268261,0.7186666666666667,0.0,2.820705664269926,0.0,0.0012597791752314734,0.08624687317362945,0.15720607980457568,0.8834228280135219,0.0010947720434471753,0.055317471919107436,0.1646614949454729,0.957101070189649,0.0005590339667698685,0.05559496799869917,0.1888338381884348,1.095924912599678
amm,0.0,0.0,liquidity,all,0.012072560256020517,0.0020336452966896947,10,0.05741483046666409,0.017830050539559484,10,0.13641366895144819,0.0711826045623978,10,0.0,0.0,10,0.0,0.0,10,22.50718845619895,0.1787124499551162,10,0.003977620711193742,0.00016364658071482723,10,0.03416617530897084,0.0026739998832523383,10,0.2548251671042735,0.002244260134231467,10,3.2,5.094659513211413,10,0.0,0.0,10,6.5,13.77800179029359,10,260.0,0.0,10,0.00860906423362443,0.002032536501316242,10,0.12836250999702642,0.13915130627364486,10,34.82645278967651,0.25363738480033526,10,101.21207845992153,1.4253205477091495,10,0.008409621496716424,0.0021486015870665334,10,0.12690014039458167,0.09542469139401567,10,25.951422904570386,0.1979155888246633,10,101.35834641524738,1.5722100570043211,10,0.00845406169965993,0.0010888010829460469,10,0.12254850535885406,0.08202055540973108,10,19.062954007827507,0.16781367738224687,10,101.66694757875601,1.8575724844663313,10,0.00126046641372395,0.011051179818180734,0.04411943539925298,0.0,0.0,0.1107671240650566,0.00010142920156605816,0.0016573622984439376,0.0013910068424729848,3.1577026810993813,0.0,8.539693983588249,0.0,0.0012597791752314734,0.08624687317362945,0.15720607980457568,0.8834228280135219,0.0013317170606790335,0.05914483648545648,0.12266935284730345,0.9744658891099365,0.0006748459028296148,0.05083686692917187,0.10401199483909024,1.1513353540751852
amm,0.0,0.0,liquidity,circuit_breaker,0.012072560256020517,0.0020336452966896947,10,0.05741483046666409,0.017830050539559484,10,0.13641366895144819,0.0711826045623978,10,0.0,0.0,10,0.0,0.0,10,22.50718845619895,0.1787124499551162,10,0.003977620711193742,0.00016364658071482723,10,0.03416617530897084,0.0026739998832523383,10,0.2548251671042735,0.002244260134231467,10,3.2,5.094659513211413,10,0.0,0.0,10,6.5,13.77800179029359,10,260.0,0.0,10,0.00860906423362443,0.002032536501316242,10,0.12836250999702642,0.13915130627364486,10,34.82645278967651,0.25363738480033526,10,101.21207845992153,1.4253205477091495,10,0.008409621496716424,0.0021486015870665334,10,0.12690014039458167,0.09542469139401567,10,25.951422904570386,0.1979155888246633,10,101.35834641524738,1.5722100570043211,10,0.00845406169965993,0.0010888010829460469,10,0.12254850535885406,0.08202055540973108,10,19.062954007827507,0.16781367738224687,10,101.66694757875601,1.8575724844663313,10,0.00126046641372395,0.011051179818180734,0.04411943539925298,0.0,0.0,0.1107671240650566,0.00010142920156605816,0.0016573622984439376,0.0013910068424729848,3.1577026810993813,0.0,8.539693983588249,0.0,0.0012597791752314734,0.08624687317362945,0.15720607980457568,0.8834228280135219,0.0013317170606790335,0.05914483648545648,0.12266935284730345,0.9744658891099365,0.0006748459028296148,0.05083686692917187,0.10401199483909024,1.1513353540751852
amm,0.0,0.0,liquidity,execution_delay,0.012072560256020517,0.0020336452966896947,10,0.05741483046666409,0.017830050539559484,10,0.13641366895144819,0.0711826045623978,10,0.0,0.0,10,0.0,0.0,10,22.50718845619895,0.1787124499551162,10,0.003977620711193742,0.00016364658071482723,10,0.03416617530897084,0.0026739998832523383,10,0.2548251671042735,0.002244260134231467,10,3.2,5.094659513211413,10,0.0,0.0,10,6.5,13.77800179029359,10,260.0,0.0,10,0.00860906423362443,0.002032536501316242,10,0.12836250999702642,0.13915130627364486,10,34.82645278967651,0.25363738480033526,10,101.21207845992153,1.4253205477091495,10,0.008409621496716424,0.0021486015870665334,10,0.12690014039458167,0.09542469139401567,10,25.951422904570386,0.1979155888246633,10,101.35834641524738,1.5722100570043211,10,0.00845406169965993,0.0010888010829460469,10,0.12254850535885406,0.08202055540973108,10,19.062954007827507,0.16781367738224687,10,101.66694757875601,1.8575724844663313,10,0.00126046641372395,0.011051179818180734,0.04411943539925298,0.0,0.0,0.1107671240650566,0.00010142920156605816,0.0016573622984439376,0.0013910068424729848,3.1577026810993813,0.0,8.539693983588249,0.0,0.0012597791752314734,0.08624687317362945,0.15720607980457568,0.8834228280135219,0.0013317170606790335,0.05914483648545648,0.12266935284730345,0.9744658891099365,0.0006748459028296148,0.05083686692917187,0.10401199483909024,1.1513353540751852
amm,0.0,0.0,liquidity,liquidity_buffer,0.012072560256020517,0.0020336452966896947,10,0.05741483046666409,0.017830050539559484,10,0.13641366895144819,0.0711826045623978,10,0.0,0.0,10,0.0,0.0,10,22.50718845619895,0.1787124499551162,10,0.003977620711193742,0.00016364658071482723,10,0.03416617530897084,0.0026739998832523383,10,0.2548251671042735,0.002244260134231467,10,3.2,5.094659513211413,10,0.0,0.0,10,6.5,13.77800179029359,10,260.0,0.0,10,0.00860906423362443,0.002032536501316242,10,0.12836250999702642,0.13915130627364486,10,34.82645278967651,0.25363738480033526,10,101.21207845992153,1.4253205477091495,10,0.008409621496716424,0.0021486015870665334,10,0.12690014039458167,0.09542469139401567,10,25.951422904570386,0.1979155888246633,10,101.35834641524738,1.5722100570043211,10,0.00845406169965993,0.0010888010829460469,10,0.12254850535885406,0.08202055540973108,10,19.062954007827507,0.16781367738224687,10,101.66694757875601,1.8575724844663313,10,0.00126046641372395,0.011051179818180734,0.04411943539925298,0.0,0.0,0.1107671240650566,0.00010142920156605816,0.0016573622984439376,0.0013910068424729848,3.1577026810993813,0.0,8.539693983588249,0.0,0.0012597791752314734,0.08624687317362945,0.15720607980457568,0.8834228280135219,0.0013317170606790335,0.05914483648545648,0.12266935284730345,0.9744658891099365,0.0006748459028296148,0.05083686692917187,0.10401199483909024,1.1513353540751852
